"var1","var2","relevancia","redundancia","MID","MIQ"
"Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Enfermeiros.por.100.mil.habitantes",0.170340351799967,0.66619654098407,-0.495856189184103,0.255690837944535
"Hospitais.de.entidades.sem.fins.lucrativos.que.atendem.apenas.ao.SUS","Enfermeiros.por.100.mil.habitantes",0.172286314941728,0.675498465331488,-0.50321215038976,0.2550506385787
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.1000.habitantes",0.245442463561206,0.965031119825756,-0.71958865626455,0.254336319854144
"Hospitais.de.entidades.empresariais.que.atendem.ao.SUS.e.plano.de.saúde.particular","Enfermeiros.por.100.mil.habitantes",0.194697602422851,0.765944467392804,-0.571246864969953,0.254192843882771
"Hospitais.com.151.a.500.leitos","Hospitais.de.entidades.empresariais.que.atendem.ao.SUS.e.plano.de.saúde.particular",0.175873276321227,0.692649370795828,-0.516776094474602,0.253913861380044
"Hospitais.de.entidades.empresariais.com.até.30.leitos","Enfermeiros.por.100.mil.habitantes",0.226137922677684,0.890657997978725,-0.664520075301041,0.253899839434311
"Hospitais.com.151.a.500.leitos","Médicos.Neurologistas.por.100.mil.habitantes",0.223148887397133,0.878950393233973,-0.65580150583684,0.253881093989944
"Hospitais.com.151.a.500.leitos","Médicos.especialistas.por.100.mil.habitantes",0.211586264817426,0.836831446581113,-0.625245181763687,0.252842153198072
"Hospitais.com.151.a.500.leitos","Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos",0.161831349152995,0.640594010890465,-0.478762661737469,0.25262700930975
"Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.1000.habitantes",0.293765834743038,1.16554514235131,-0.87177930760827,0.25204157614214
"Hospitais.com.151.a.500.leitos","Médicos.Otorrinolaringologistas.e.Cirurgiões.Otorrinolaringológicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.250630763132639,0.994587300312976,-0.743956537180337,0.251994734955666
"Hospitais.de.entidades.empresariais.com.31.a.50.leitos","Enfermeiros.por.100.mil.habitantes",0.184343953122962,0.732021003218956,-0.547677050095994,0.251828775830661
"Hospitais.com.151.a.500.leitos","Médicos.Pediatras..Hebiatras.e.Neonatologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.229366678049052,0.910898798302228,-0.681532120253176,0.251802591546454
"Enfermeiros.por.100.mil.habitantes","Médicos.Otorrinolaringologistas.e.Cirurgiões.Otorrinolaringológicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.269455089234264,1.07061692037148,-0.801161831137217,0.251682076106894
"Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.1000.habitantes",0.281162184567866,1.11757058433382,-0.836408399765954,0.251583379617553
"Hospitais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.por.100.mil.habitantes",0.216708010514137,0.861399957738116,-0.644691947223979,0.251576527915295
"Hospitais.com.151.a.500.leitos","Hospitais.de.entidades.empresariais.com.51.a.150.leitos",0.202885013629802,0.806806846100959,-0.603921832471157,0.251466648566855
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Leitos.de.UTI.Adulto.Coronariana.disponíveis.ao.SUS.por.100.mil.habitantes",0.258100044689681,1.02655118471557,-0.768451140025892,0.251424428253125
"Enfermeiros.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.1000.habitantes",0.254832071416577,1.01604081616852,-0.761208744751945,0.250808892085207
"Hospitais.com.151.a.500.leitos","Hospitais.de.entidades.empresariais.com.até.30.leitos",0.207313596576059,0.827019891111172,-0.619706294535113,0.250675465976418
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Pediatras..Hebiatras.e.Neonatologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.238801396295306,0.954260336458873,-0.715458940163566,0.250247639110167
"Hospitais.de.entidades.empresariais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.por.100.mil.habitantes",0.20755702371825,0.830914773155291,-0.623357749437041,0.249793396896867
"Enfermeiros.por.100.mil.habitantes","Médicos.Pediatras..Hebiatras.e.Neonatologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.248191004150677,0.995286852433566,-0.74709584828289,0.249366304341133
"Mamógrafos.por.100.mil.habitantes","Enfermeiros.por.100.mil.habitantes",0.196996954502354,0.790881129403259,-0.593884174900905,0.249085415214033
"Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.26541412814391,1.06748705069123,-0.802072922547319,0.248634517835178
"Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Leitos.de.UTI.Adulto.Coronariana.por.100.mil.habitantes",0.299146597986012,1.20496800234609,-0.905821404360077,0.248261030503357
"Enfermeiros.por.100.mil.habitantes","Médicos.Neurologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.241090524562924,0.972285038636457,-0.731194514073533,0.247962804098099
"Hospitais.com.151.a.500.leitos","Médicos.por.1000.habitantes",0.229649650486935,0.926561889947868,-0.696912239460933,0.247851387995092
"Médicos.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes",0.252810477968739,1.02031362458747,-0.767503146618736,0.247777224449936
"Hospitais.com.151.a.500.leitos","Médicos.Cardiologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.203122375004656,0.820111018590081,-0.616988643585424,0.247676680839943
"Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Leitos.por.1000.habitantes",0.247225670625936,0.999096093921613,-0.751870423295677,0.247449341589892
"Hospitais.com.151.a.500.leitos","Médicos.Psiquiatras.e.Médicos.Psicanalistas.por.100.mil.habitantes",0.201422156224998,0.814204785934603,-0.612782629709604,0.247385129275298
"Hospitais.com.151.a.500.leitos","Hospitais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular",0.197883684412513,0.800693212945234,-0.602809528532721,0.247140454312865
"Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos","Enfermeiros.por.100.mil.habitantes",0.18065567525462,0.731140986975576,-0.550485311720956,0.247087331270972
"Hospitais.de.entidades.empresariais","Enfermeiros.por.100.mil.habitantes",0.265854613993406,1.07681020692828,-0.810955592934873,0.246890874810507
"Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Leitos.de.UTI.Adulto.Coronariana.por.100.mil.habitantes",0.311750248161184,1.26511278367752,-0.953362535516341,0.246420913758349
"Mamógrafos.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.por.100.mil.habitantes",0.235930717828816,0.957622012782939,-0.721691294954123,0.246371443721495
"Hospitais.com.31.a.50.leitos.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.165187702421301,0.670768957346888,-0.505581254925588,0.246266170507759
"Enfermeiros.por.100.mil.habitantes","Médicos.Neurologistas.por.100.mil.habitantes",0.241973213498757,0.985603476376393,-0.743630262877636,0.245507670476549
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Neurologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.231700916707554,0.943991287733158,-0.712290371025604,0.245448151607359
"Hospitais.com.151.a.500.leitos","Médicos.Psiquiatras.e.Médicos.Psicanalistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.183433998675143,0.748161301930984,-0.564727303255842,0.245179746936529
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Neurologistas.por.100.mil.habitantes",0.232583605643387,0.949466377083005,-0.716882771439618,0.244962445492742
"Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Leitos.por.1000.habitantes",0.234622020450765,0.957863622630954,-0.723241602180189,0.244943032502196
"Hospitais.com.151.a.500.leitos","Médicos.Nefrologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.242873039100198,0.992365877048126,-0.749492837947929,0.244741425231834
"Hospitais.de.entidades.empresariais.com.até.30.leitos","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.216748314822313,0.886640746525176,-0.669892431702863,0.244460133004004
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.217090756962079,0.888049199344305,-0.670958442382227,0.244458029039797
"Hospitais.com.151.a.500.leitos","Leitos.disponíveis.ao.SUS.por.1000.habitantes",0.156829413843232,0.641848454757058,-0.485019040913826,0.244340253031523
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Leitos.por.1000.habitantes",0.198902299444105,0.814338750410024,-0.615436450965919,0.244250073257543
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Otorrinolaringologistas.e.Cirurgiões.Otorrinolaringológicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.260065481378894,1.06593294607782,-0.805867464698923,0.243979213078857
"Hospitais.com.151.a.500.leitos","Médicos.Cardiologistas.por.100.mil.habitantes",0.213351451622622,0.874574879156977,-0.661223427534356,0.243948753511279
"Hospitais.de.entidades.empresariais.que.atendem.ao.SUS.e.plano.de.saúde.particular","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.185307994567481,0.759711617226585,-0.574403622659104,0.243918863902554
"Hospitais.de.entidades.empresariais.com.51.a.150.leitos","Médicos.disponíveis.ao.SUS.por.1000.habitantes",0.201704675311587,0.827135778973625,-0.625431103662038,0.243859207205228
"Hospitais.com.151.a.500.leitos","Hospitais.de.entidades.empresariais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular",0.188732697616625,0.77402799559555,-0.585295297978925,0.243831875191299
"Hospitais.com.151.a.500.leitos","Médicos.Oftalmologistas.e.Cirurgiões.Oftalmológicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.223653258462248,0.917841121745997,-0.694187863283749,0.243673173018001
"Enfermeiros.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.226480364817449,0.92987626365676,-0.703395898839311,0.243559679571569
"Hospitais.de.entidades.empresariais.com.51.a.150.leitos","Leitos.de.UTI.Adulto.Coronariana.por.100.mil.habitantes",0.219689088729732,0.902700076554748,-0.683010987825016,0.243368860195736
"Enfermeiros.por.100.mil.habitantes","Tomógrafos.computadorizados.por.100.mil.habitantes",0.193727512589432,0.796524719866327,-0.602797207276895,0.24321594516482
"Hospitais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.207318402658767,0.852581762186221,-0.645263359527454,0.243165420436808
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.por.1000.habitantes",0.239084368733189,0.983561301411072,-0.744476932677883,0.243080292392742
"Hospitais.com.151.a.500.leitos","Médicos.Oftalmologistas.e.Cirurgiões.Oftalmológicos.por.100.mil.habitantes",0.215837972204103,0.888026269384073,-0.672188297179971,0.243053589342358
"Hospitais.com.151.a.500.leitos","Hospitais.com.31.a.50.leitos.que.atendem.somente.plano.de.saúde.particular",0.155752984175046,0.641281953274381,-0.485528969099335,0.242877541430525
"Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Médicos.em.Medicina.Intensiva.por.100.mil.habitantes",0.209274115126429,0.862004525574577,-0.652730410448148,0.242776121142677
"Hospitais.com.151.a.500.leitos","Médicos.em.Radiologia.e.Diagnóstico.por.Imagem.por.100.mil.habitantes",0.195283674162145,0.804723982197265,-0.60944030803512,0.242671622174017
"Enfermeiros.por.100.mil.habitantes","Médicos.em.Radiologia.e.Diagnóstico.por.Imagem.disponíveis.ao.SUS.por.100.mil.habitantes",0.225804961554605,0.931516455993393,-0.705711494438788,0.242405767608046
"Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.160950743944597,0.664660045673974,-0.503709301729377,0.242154985833985
"Hospitais.com.151.a.500.leitos","Hospitais.de.entidades.empresariais.com.31.a.50.leitos",0.165519627021338,0.683826619747825,-0.518306992726487,0.242049113388386
"Hospitais.de.entidades.empresariais","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.256465006138036,1.05980151486621,-0.803336508728177,0.241993432298888
"Mamógrafos.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes",0.223327067653644,0.922910825901052,-0.699583758247408,0.241981198384586
"Hospitais.com.151.a.500.leitos","Médicos.Clínicos.ou.Generalistas.Alopatas.disponíveis.ao.SUS.por.100.mil.habitantes",0.175362417195575,0.725227780385841,-0.549865363190266,0.241803226432222
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.especialistas.por.100.mil.habitantes",0.22102098306368,0.91443137606797,-0.69341039300429,0.241703192659535
"Hospitais.de.entidades.sem.fins.lucrativos.que.atendem.apenas.ao.SUS","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.162896707086358,0.674505952651113,-0.511609245564755,0.241505217924468
"Enfermeiros.por.100.mil.habitantes","Médicos.Nefrologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.261697365201822,1.08398154378705,-0.822284178585232,0.241422344044293
"Hospitais.de.entidades.empresariais.com.31.a.50.leitos","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.174954345267592,0.725596780386206,-0.550642435118614,0.241117863249711
"Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes",0.196670464951257,0.815938518288817,-0.61926805333756,0.241035887561374
"Mamógrafos.por.100.mil.habitantes","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.187607346646984,0.778592585724958,-0.590985239077974,0.240957016656279
"Hospitais.com.151.a.500.leitos","Equipamentos.de.ressonância.magnética.por.100.mil.habitantes",0.237036012834288,0.987609587007708,-0.75057357417342,0.240009833797247
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Cardiologistas.por.100.mil.habitantes",0.222786169868876,0.928446343448818,-0.705660173579942,0.239955891302573
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Pediatras..Hebiatras.e.Neonatologistas.por.100.mil.habitantes",0.237195832510205,0.989352743602219,-0.752156911092013,0.239748496220447
"Hospitais.de.entidades.empresariais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.198167415862879,0.827154683869705,-0.628987268006825,0.239577215395537
"Hospitais.com.151.a.500.leitos","Tomógrafos.computadorizados.disponíveis.ao.SUS.por.100.mil.habitantes",0.177511409655387,0.742177192682659,-0.564665783027271,0.239176589371816
"Equipamentos.de.ultrassonografia.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.por.100.mil.habitantes",0.237289236337079,0.992109407034611,-0.754820170697531,0.239176480592328
"Hospitais.de.entidades.empresariais.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.por.100.mil.habitantes",0.234031554316469,0.97877942293229,-0.744747868615821,0.239105511245161
"Hospitais.com.151.a.500.leitos","Hospitais.com.até.30.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular",0.161140315581321,0.674062691232329,-0.512922375651008,0.239058351214666
"Hospitais.com.151.a.500.leitos","Médicos.Clínicos.ou.Generalistas.Alopatas.por.100.mil.habitantes",0.179009215343553,0.749031672082288,-0.570022456738735,0.238987511497227
"Hospitais.de.entidades.empresariais.com.51.a.150.leitos","Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes",0.248039452882717,1.03851072181483,-0.790471268932117,0.238841494529068
"Equipamentos.de.ultrassonografia.por.100.mil.habitantes","Enfermeiros.por.100.mil.habitantes",0.198355473010618,0.830556965503273,-0.632201492492655,0.238822237666052
"Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Tomógrafos.computadorizados.por.100.mil.habitantes",0.232661275915894,0.975005631098733,-0.742344355182839,0.238625571478708
"Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Leitos.de.UTI.Adulto.Coronariana.disponíveis.ao.SUS.por.100.mil.habitantes",0.293819765696341,1.23155021219961,-0.937730446503268,0.238577171101748
"Enfermeiros.por.100.mil.habitantes","Médicos.Pediatras..Hebiatras.e.Neonatologistas.por.100.mil.habitantes",0.246585440365576,1.03400567467768,-0.787420234312108,0.238475906278213
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Oftalmologistas.e.Cirurgiões.Oftalmológicos.por.100.mil.habitantes",0.225272690450357,0.945871656224676,-0.720598965774319,0.238164119801944
"Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Leitos.de.UTI.Adulto.Coronariana.disponíveis.ao.SUS.por.100.mil.habitantes",0.306423415871512,1.28835998000381,-0.981936564132299,0.237839905482477
"Enfermeiros.por.100.mil.habitantes","Médicos.Cardiologistas.por.100.mil.habitantes",0.232175777724246,0.976732191210162,-0.744556413485916,0.237706691571804
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Nefrologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.252307757346452,1.06244953377191,-0.810141776425454,0.237477404174398
"Enfermeiros.por.100.mil.habitantes","Médicos.especialistas.por.100.mil.habitantes",0.23041059091905,0.971085853901501,-0.740675262982451,0.237271081638494
"Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Neurologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.267420637714214,1.12717628358076,-0.859755645866549,0.237248282819333
"Equipamentos.de.ultrassonografia.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes",0.224685586161907,0.948128400210692,-0.723442814048784,0.236978014910194
"Enfermeiros.por.100.mil.habitantes","Médicos.Oftalmologistas.e.Cirurgiões.Oftalmológicos.disponíveis.ao.SUS.por.100.mil.habitantes",0.242477584563872,1.02320993712884,-0.780732352564967,0.236977355052153
"Equipamentos.para.diálise.por.100.mil.habitantes","Enfermeiros.por.100.mil.habitantes",0.245346358191611,1.03597245347334,-0.790626095281724,0.236827106134947
"Enfermeiros.por.100.mil.habitantes","Médicos.Oftalmologistas.e.Cirurgiões.Oftalmológicos.por.100.mil.habitantes",0.234662298305727,0.990891860323077,-0.75622956201735,0.236819281398897
"Hospitais.com.151.a.500.leitos","Médicos.Pediatras..Hebiatras.e.Neonatologistas.por.100.mil.habitantes",0.227761114263951,0.961905548842412,-0.73414443457846,0.236781162701521
"Médicos.especialistas.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes",0.25674070407034,1.08488697405349,-0.828146269983151,0.236652029391664
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Tomógrafos.computadorizados.por.100.mil.habitantes",0.184337904734062,0.77894318243706,-0.594605277702998,0.236651284574221
"Equipamentos.de.ressonância.magnética.por.100.mil.habitantes","Enfermeiros.por.100.mil.habitantes",0.255860338935912,1.08141123827262,-0.825550899336706,0.236598557404127
"Hospitais.com.151.a.500.leitos","Médicos.Ortopedistas.e.Traumatologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.190793637964413,0.807423389225175,-0.616629751260763,0.236299369711724
"Enfermeiros.por.100.mil.habitantes","Médicos.por.1000.habitantes",0.248473976588559,1.05191709770048,-0.803443121111923,0.236210607405973
"Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Tomógrafos.computadorizados.por.100.mil.habitantes",0.220057625740722,0.931969339146842,-0.71191171340612,0.236121100230798
"Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Médicos.Neurologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.280024287889386,1.18602315369379,-0.9059988658044,0.236103559207314
"Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.em.Radiologia.e.Diagnóstico.por.Imagem.disponíveis.ao.SUS.por.100.mil.habitantes",0.216415353699235,0.916622552461248,-0.700207198762013,0.236100839018342
"Enfermeiros.por.100.mil.habitantes","Médicos.Cardiologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.221946701106281,0.940146696144678,-0.718199995038397,0.236076669754233
"Hospitais.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.por.100.mil.habitantes",0.236678778510893,1.00300640069567,-0.766327622184777,0.235969360062644
"Médicos.especialistas.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.por.100.mil.habitantes",0.269344354245512,1.14289108682109,-0.873546732575577,0.235669310358071
"Hospitais.com.151.a.500.leitos","Equipamentos.de.ultrassonografia.disponíveis.ao.SUS.por.100.mil.habitantes",0.158376938778286,0.672778484674156,-0.51440154589587,0.235407258683357
"Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Pediatras..Hebiatras.e.Neonatologistas.disponíveis.ao.SUS.por.100.mil.habitantes",0.274521117301966,1.16630978507493,-0.891788667772963,0.235375815940985
"Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.171266067399249,0.727683063056264,-0.556416995657015,0.235358050907401
"Equipamentos.de.ultrassonografia.por.100.mil.habitantes","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.188965865155247,0.803858655719957,-0.614892790564709,0.235073496827629
"Hospitais.de.entidades.empresariais.que.atendem.somente.plano.de.saúde.particular","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes",0.224641946461099,0.955626256193495,-0.730984309732396,0.235073016260463
"Hospitais.de.entidades.empresariais.com.51.a.150.leitos","Leitos.de.UTI.Adulto.Coronariana.disponíveis.ao.SUS.por.100.mil.habitantes",0.214362256440061,0.913094164347595,-0.698731907907534,0.23476467686465
"Enfermeiros.por.100.mil.habitantes","Médicos.Otorrinolaringologistas.e.Cirurgiões.Otorrinolaringológicos.por.100.mil.habitantes",0.251907944397566,1.07302459847301,-0.821116654075449,0.234764370505622
"Hospitais.com.151.a.500.leitos","Hospitais.de.entidades.empresariais",0.247030287891782,1.05257689470886,-0.805546606817083,0.234690965699099
"Enfermeiros.por.100.mil.habitantes","Médicos.Nefrologistas.por.100.mil.habitantes",0.251535103906221,1.07181005766782,-0.820274953761602,0.234682537364449
